%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	h (m) - tide free	Anomalia de gravidade residual (mGal)
-24.06752576	-51.74626639	562.78100000	-3.88962520
-24.07430607	-51.68340592	500.23700000	-16.02303864
-24.06655619	-51.63701553	485.28200000	-18.86905979
-24.06527634	-51.56193500	499.47100000	-18.60659861
-24.06919658	-51.51410465	448.42600000	-25.05803453
-24.06149667	-51.45843411	619.32500000	-3.23939267
-24.06744696	-51.39112365	489.18600000	-13.00061970
-24.06099707	-51.33676313	802.52700000	20.71367824
-24.07924734	-51.28640287	493.69300000	-3.02124217
-24.05258761	-51.16193179	687.31900000	13.45730332
-24.06816800	-51.06312105	948.80500000	33.39568449
-24.12194371	-52.44911192	658.73000000	18.72385728
-24.11724389	-52.39830157	616.90400000	14.48924539
-24.10802398	-52.35072113	586.91700000	11.05103449
-24.11302423	-52.28355066	613.17700000	14.18275015
-24.11058439	-52.22377018	652.90600000	16.64795712
-24.11649462	-52.15823976	686.49900000	18.19342403
-24.10563477	-52.11290933	536.33200000	-0.94696932
-24.12158526	-51.98682846	409.24500000	-15.25390141
-24.12344561	-51.88401764	411.00400000	-13.27190537
-24.11794580	-51.80554700	456.11500000	-14.23401882
-24.12016599	-51.74660660	496.66000000	-13.31914215
-24.12163619	-51.68899616	611.17500000	-4.86866690
-24.12563634	-51.63485576	547.23500000	-14.54422557
-24.12138676	-51.51115475	547.95200000	-19.67826206
-24.12410696	-51.45729436	417.06100000	-32.00484034
-24.13227720	-51.38593390	465.44200000	-15.82128003
-24.12138750	-51.27560295	478.16400000	-5.80727036
-24.12288827	-51.03765105	909.29500000	30.24969320
-24.16705382	-52.47016233	654.03800000	18.28787074
-24.16780401	-52.41516191	675.39400000	21.38872343
-24.17677443	-52.27869084	673.11100000	21.44964847
-24.17044461	-52.22936046	696.91600000	22.30287613
-24.19891488	-52.16941013	645.47300000	9.38870333
-24.17216524	-52.03582902	373.33100000	-20.97047402
-24.16313542	-51.97471852	333.27300000	-23.34972304
-24.18113562	-51.94160833	500.94300000	-3.98909618
-24.16730580	-51.86987777	479.36200000	-8.72147951
-24.17002598	-51.80496720	583.89300000	-2.23028110
-24.17391619	-51.75490684	458.68600000	-22.27641196
-24.17666634	-51.68890634	648.89600000	-3.84016098
-24.17913662	-51.62676584	621.41800000	-9.11006363
-24.17183671	-51.57935549	500.90300000	-25.47124790
-24.18333703	-51.50790502	527.76700000	-24.60321199
-24.17760715	-51.45062449	663.84500000	-8.45344663
-24.17777732	-51.39832413	514.90400000	-17.22936388
-24.18935760	-51.32151359	472.61300000	-14.62522828
-24.16946775	-51.27718315	481.45900000	-6.06819610
-24.18319794	-51.22460280	518.14000000	-4.13506559
-24.15794801	-51.15462212	764.96100000	18.72675506
-24.17238831	-51.09501168	923.64700000	30.78466876
-24.17813849	-51.03351131	885.36300000	27.88367910
-24.22280417	-52.40416200	668.99500000	21.52771945
-24.23163444	-52.34561163	625.30600000	16.55093001
-24.21744463	-52.28116102	706.92100000	25.63617281
-24.23644485	-52.22927074	584.32600000	7.99839004
-24.21685524	-52.09507967	385.36000000	-19.33562966
-24.21569537	-52.05537933	399.36700000	-16.81250025
-24.21858577	-51.92515837	513.80400000	-3.89350927
-24.23897624	-51.80462747	642.09600000	0.82783463
-24.24027646	-51.74729710	655.82100000	-0.87147208
-24.22849657	-51.69162656	666.12500000	-2.47796245
-24.24035683	-51.62962620	556.83700000	-15.62551462
-24.23388699	-51.57910571	637.08000000	-9.16240676
-24.24221723	-51.51171523	513.63400000	-27.27059147
-24.23708761	-51.37493419	681.30000000	0.07147101
-24.24083782	-51.33237387	772.05900000	12.30449045
-24.21933853	-51.08626189	771.40300000	18.23157147
-24.24902878	-51.03485156	729.43000000	13.45178063
-24.28722425	-52.46869278	696.45700000	23.16520614
-24.27569443	-52.39786218	729.72900000	27.20097204
-24.27177466	-52.33669172	635.89600000	17.46791751
-24.27788483	-52.28888137	703.39300000	23.76683495
-24.28377500	-52.23205095	618.31200000	12.87718767
-24.27430525	-52.15938035	459.88400000	-9.33806169
-24.28158545	-52.10758003	410.49900000	-15.64027556
-24.30958631	-51.87179823	622.17500000	2.54753495
-24.28410637	-51.80593767	697.05900000	7.85564458
-24.28521658	-51.75624731	659.35000000	4.15367174
-24.28099680	-51.68590677	630.93900000	-1.74530497
-24.29521699	-51.63468636	695.04100000	5.33521897
-24.27947720	-51.56901581	618.40400000	-9.68464166
-24.29013738	-51.50799540	497.58500000	-27.70242601
-24.28408776	-51.39396452	775.07800000	9.54915850
-24.28802796	-51.33557402	650.13500000	2.96940175
-24.33271464	-52.39972235	739.56300000	26.73152133
-24.32602480	-52.34430195	667.81200000	21.39343072
-24.31913489	-52.29483155	754.05500000	30.44293660
-24.32522516	-52.22697109	606.53600000	12.89131506
-24.33830541	-52.17502074	595.35600000	9.26978392
-24.33060564	-52.10830015	428.67500000	-13.22619942
-24.33619604	-51.98698930	407.20200000	-17.12818577
-24.33535615	-51.93443891	575.63900000	0.02400461
-24.34260638	-51.87826844	612.55100000	1.48382854
-24.33799659	-51.80615784	732.80800000	16.01897398
-24.28052660	-51.74765716	676.79800000	5.83863520
-24.33969700	-51.69024698	719.44700000	13.00842904
-24.34033720	-51.63051654	717.20000000	8.72274532
-24.33030746	-51.55510589	470.13000000	-27.85031979
-24.33427765	-51.50399557	436.94300000	-31.81727244
-24.34930805	-51.38821469	469.58400000	-19.01452980
-24.34113814	-51.32929420	704.14900000	7.40235656
-24.34071836	-51.27032377	701.59200000	6.96582953
-24.34444854	-51.22932344	761.39300000	13.97228601
-24.36919901	-51.09837255	556.56200000	-6.95892990
-24.38780461	-52.46155308	770.28300000	28.74206913
-24.38235479	-52.40738259	816.37400000	35.49647565
-24.38160494	-52.36483234	719.10900000	27.43158498
-24.39060521	-52.29058175	728.99700000	28.55666166
-24.38769584	-52.10647039	589.64600000	4.64256383
-24.39191606	-52.04132994	558.06700000	0.50911549
-24.39238638	-51.93137902	592.41900000	3.40503460
-24.38783656	-51.87240859	650.22800000	5.74034508
-24.39205681	-51.80337804	630.54600000	5.43937019
-24.38538700	-51.75282766	800.53900000	24.97879370
-24.38455717	-51.69376723	822.76100000	22.52460116
-24.38919741	-51.63051675	741.73500000	12.09496179
-24.38777753	-51.56904628	730.28400000	5.05699089
-24.39313779	-51.51454590	500.86500000	-20.69546707
-24.39169799	-51.45221542	471.10400000	-22.14600931
-24.38969837	-51.32424436	587.05000000	-7.42736961
-24.39555860	-51.27507403	752.57700000	7.59659850
-24.39166875	-51.21610354	773.39600000	12.13753446
-24.39355892	-51.17140317	811.75200000	13.41850646
-24.39071932	-51.04012220	502.81500000	-13.29373679
-24.43827475	-52.48222344	746.97600000	24.41751639
-24.44085524	-52.34902243	760.57100000	30.86583104
-24.44105542	-52.27649190	668.73200000	19.85695164
-24.43694578	-52.16113099	605.17500000	7.41471455
-24.44560602	-52.10544055	655.62800000	11.36801314
-24.44233615	-52.05694023	465.50600000	-10.72401477
-24.44624640	-51.99832979	523.16300000	-5.45133363
-24.44769655	-51.94471934	613.55100000	4.67204165
-24.44685680	-51.87615889	686.25500000	12.02630677
-24.44955703	-51.81696845	459.19000000	-16.35126455
-24.45155717	-51.75393796	767.38100000	18.24034115
-24.44469741	-51.68601737	851.68000000	24.76604003
-24.45191762	-51.62973699	826.05200000	18.73526878
-24.44330780	-51.57715656	772.48200000	12.06836287
-24.44716801	-51.50176602	477.23500000	-20.03535049
-24.45149824	-51.45257560	486.68000000	-17.19159602
-24.45127839	-51.39671514	575.69500000	-2.09983032
-24.44985863	-51.33193467	548.29200000	-14.80718040
-24.43766894	-51.19912354	716.94500000	4.83935115
-24.44583916	-51.14362316	730.22900000	3.68199672
-24.47074938	-51.09785289	768.86500000	7.01715706
-24.45980961	-51.04429250	528.95300000	-19.44738862
-24.50219498	-52.46980362	669.53500000	15.46657730
-24.49341523	-52.40533303	724.89500000	24.04348276
-24.49408557	-52.29586221	803.51700000	32.37210841
-24.49610579	-52.22513170	852.07200000	35.07018312
-24.49774604	-52.16174124	730.38200000	19.79671100
-24.50035625	-52.10838088	640.41100000	9.05946638
-24.49216655	-51.98799984	622.96700000	5.24743497
-24.50171685	-51.92735943	694.85700000	11.79797230
-24.51108715	-51.85274893	555.76500000	-6.29772961
-24.50635726	-51.81212862	641.69800000	2.83392524
-24.49730733	-51.76204821	643.63000000	3.87424080
-24.50152757	-51.68804765	885.02400000	19.67946504
-24.51277788	-51.62046708	812.25100000	17.36801944
-24.50288798	-51.57154675	670.56200000	0.21713149
-24.50149817	-51.51612633	614.39700000	-4.89652707
-24.50772847	-51.44379581	454.73500000	-13.93334559
-24.51110864	-51.38232527	500.16900000	-13.01431471
-24.50110877	-51.32871487	735.54700000	2.94389353
-24.50194919	-51.20976386	1006.14300000	30.06772254
-24.49947932	-51.16924355	857.07900000	15.65778792
-24.51091964	-51.09143299	765.17700000	4.52022795
-24.49708973	-51.03585253	643.44100000	-7.32124317
-24.54994525	-52.46063369	690.27200000	16.52789764
-24.55030538	-52.40766336	719.52900000	20.74250222
-24.54702560	-52.33194269	751.61500000	24.76286252
-24.55202581	-52.28077238	836.96800000	32.85529818
-24.55433598	-52.23072193	747.30000000	20.19665535
-24.55844623	-52.15958148	712.21600000	14.19603542
-24.55358642	-52.10419105	766.05700000	18.77704751
-24.55160703	-51.92287964	643.68900000	3.85922820
-24.55916722	-51.87462925	619.15700000	-0.41356635
-24.56197742	-51.81412878	786.98100000	16.80839551
-24.55797757	-51.75196831	700.16800000	7.41306540
-24.55574774	-51.69423788	850.29900000	24.01871813
-24.54138797	-51.63137730	794.57600000	15.24722004
-24.54441811	-51.56812687	842.12800000	18.68031560
-24.55733863	-51.44962601	468.64500000	-18.79496374
-24.55591877	-51.39471557	538.08000000	-12.45452701
-24.56441906	-51.33371509	517.22000000	-20.10088846
-24.55210918	-51.27521460	641.05200000	-13.69267770
-24.54169922	-51.22912418	979.99500000	25.98235848
-24.56396960	-51.15965376	845.84100000	11.13733558
-24.57010985	-51.08576315	849.88800000	8.38939495
-24.61771547	-52.45786402	645.81200000	8.15473204
-24.60433556	-52.41055356	676.58100000	13.37712558
-24.60319583	-52.34102303	658.98400000	10.97175170
-24.60285600	-52.27638251	748.77100000	19.42313348
-24.61697629	-52.22736216	778.66500000	20.96032173
-24.60666638	-52.16630171	782.28600000	19.77472146
-24.61430661	-52.11341135	740.35000000	11.61564969
-24.61866731	-51.91893985	723.84800000	7.36547304
-24.61185739	-51.87060944	794.89300000	15.82641016
-24.61296762	-51.81090902	844.59600000	24.31568971
-24.60810779	-51.74746847	815.90100000	18.82545998
-24.61158803	-51.69182809	862.08900000	23.65244562
-24.61027823	-51.63354761	844.92100000	17.82009119
-24.59374842	-51.53804679	738.74000000	8.09616575
-24.60772876	-51.45399621	476.32600000	-25.25409777
-24.61794905	-51.38593573	777.74100000	-0.66262901
-24.60258914	-51.33126530	584.86300000	-16.96535728
-24.61408941	-51.27826492	593.48200000	-21.72906828
-24.60385971	-51.15054380	917.64100000	15.11941836
-24.61085999	-51.09318343	970.44200000	19.55293895
-24.60900016	-51.04368298	807.15100000	4.25175863
-24.66038564	-52.46088415	589.87300000	0.07301092
-24.66638578	-52.41666383	486.40300000	-11.57054849
-24.65760623	-52.28477279	658.23800000	6.20558538
-24.66152644	-52.22191238	786.41100000	19.25812782
-24.66185658	-52.16491188	847.42600000	22.88911577
-24.66638722	-51.97994050	831.95100000	14.06784347
-24.66555745	-51.92694011	845.22800000	14.53857576
-24.66585766	-51.86037962	860.36400000	18.51683651
-24.66538774	-51.81918925	905.76100000	25.43997979
-24.66341799	-51.75335872	939.14600000	28.10033818
-24.66866827	-51.68526821	854.85700000	19.95531608
-24.65371837	-51.62387771	815.18400000	13.01139888
-24.67269861	-51.57385743	819.66100000	12.06940928
-24.66127900	-51.44648636	458.71900000	-34.69877498
-24.67180916	-51.39607601	896.85900000	9.07584019
-24.66146942	-51.32426546	861.88200000	4.14315186
-24.68713961	-51.27404507	947.36600000	8.54793754
-24.66477973	-51.22115460	752.79300000	-6.23600933
-24.66458991	-51.16365417	814.11700000	2.70601332
-24.65692012	-51.10146361	1038.35100000	23.52771023
-24.66606032	-51.03896318	860.61000000	6.53837544
-24.71594587	-52.45924443	557.54300000	-5.09706581
-24.71013618	-52.33955349	607.13100000	-0.72359782
-24.69824630	-52.29413304	683.24300000	6.45827339
-24.71302681	-52.15574208	747.47500000	6.91077168
-24.73344746	-51.98536078	847.62700000	8.60005277
-24.72171763	-51.93244038	1053.54400000	34.30393292
-24.72052780	-51.87237988	987.19400000	27.60819496
-24.72035798	-51.80973940	944.11400000	26.06310870
-24.72277825	-51.74787888	966.26700000	31.59074928
-24.71888836	-51.69398850	915.20000000	26.60573947
-24.71791860	-51.63351802	882.13100000	18.67504710
-24.71169875	-51.58354766	687.49500000	-8.14949236
-24.72574904	-51.51351715	695.00200000	-9.86846582
-24.70263934	-51.39504615	792.83700000	-6.90648283
-24.71435948	-51.34712583	833.64900000	-4.10166541
-24.72321976	-51.27901530	975.00300000	5.87867074
-24.71620005	-51.20568468	572.15900000	-30.59413374
-24.72670014	-51.16601442	766.62700000	-7.24376061
-24.71856038	-51.07832373	895.47000000	8.21972165
-24.75299616	-52.39494401	642.73500000	0.40590994
-24.77049657	-52.31097343	646.01300000	-1.59921559
-24.77433765	-51.97030086	872.48300000	8.73241571
-24.78360781	-51.93566067	955.79400000	19.39688737
-24.77885802	-51.86955008	976.58600000	22.15526342
-24.76727815	-51.81424959	940.90100000	20.74343333
-24.77213834	-51.75171919	956.07600000	26.05311324
-24.77380862	-51.68971866	878.12800000	20.33548577
-24.77341882	-51.63512828	937.89400000	22.63458642
-24.77694896	-51.57193782	895.96600000	10.33160571
-24.78535922	-51.51821737	836.93100000	-1.20273414
-24.78047965	-51.37751631	593.96500000	-30.88937217
-24.77413980	-51.33415597	519.08400000	-37.65003162
-24.76609017	-51.22954513	563.08400000	-33.46764605
-24.77447035	-51.16054461	502.88700000	-40.02543467
-24.77548061	-51.09751409	668.23800000	-21.40123147
-24.82144660	-52.34361392	662.21700000	0.39311564
-24.80705671	-52.29041341	663.74100000	0.61020518
-24.88427709	-52.27227359	849.79700000	16.15232869
-24.82769720	-52.16597262	826.36900000	3.04180439
-24.82527742	-52.10924215	831.07100000	0.76612285
-24.82785785	-51.98458120	1002.83400000	20.53175266
-24.83146804	-51.92797079	1014.23200000	23.33322790
-24.82988820	-51.87097028	1065.97400000	29.25267436
-24.82802856	-51.75382941	959.84900000	19.84903962
-24.82074874	-51.68799882	985.00000000	21.65844304
-24.82744896	-51.63199846	919.15100000	10.51016988
-24.82708922	-51.57299803	906.93400000	5.21431088
-24.83447940	-51.51415760	851.95400000	-3.29968311
-24.83844964	-51.45415713	793.46900000	-9.00483175
-24.82608975	-51.40015663	898.01500000	1.78273077
-24.84120017	-51.29735598	524.40700000	-41.35245530
-24.83136039	-51.21282521	504.71100000	-42.31350694
-24.83086067	-51.14812471	574.98900000	-33.25058160
-24.85164085	-51.09298440	667.38500000	-23.23080106
-24.82678102	-51.02412375	921.98700000	3.79679222
-24.87916762	-52.10258232	896.66600000	7.21427093
-24.87771783	-52.04672189	953.29000000	14.13378459
-24.89391801	-51.98986153	995.60900000	16.77712562
-24.89716823	-51.93508103	982.66800000	15.64553322
-24.88666838	-51.86894049	1053.23500000	24.85391508
-24.87769859	-51.81602011	1062.85500000	26.92882156
-24.88280877	-51.74907960	1013.48600000	16.13861737
-24.88441904	-51.68887916	976.84900000	4.22936049
-24.87980922	-51.62685866	855.53500000	-10.26766700
-24.87833941	-51.56935819	971.00800000	3.12018450
-24.87994957	-51.50935770	969.67200000	6.44446579
-24.88733980	-51.44746728	835.02000000	-8.59046804
-24.88241992	-51.41346698	811.32800000	-12.92683077
-24.87847044	-51.27171586	521.53200000	-40.98516099
-24.88392061	-51.22518557	667.27000000	-28.46281048
-24.87461071	-51.17257508	606.98900000	-33.99435751
-24.87720118	-51.03385398	911.98200000	0.08775366
-24.93377785	-52.09588247	846.66100000	0.67883310
-24.92735796	-52.04077200	891.79100000	4.75646962
-24.93180821	-51.99455168	864.90800000	-1.03220044
-24.92924832	-51.93158114	881.31500000	1.19093198
-24.93671860	-51.87102072	937.97300000	8.48257144
-24.93641893	-51.75440985	1024.17000000	13.30104263
-24.94155919	-51.69618939	970.79800000	-2.68678009
-24.93513942	-51.62973883	974.21900000	-7.52922930
-24.93485955	-51.57285840	1005.34300000	-2.13064444
-24.95349985	-51.51410800	928.75400000	-5.12872472
-24.93805999	-51.46048754	874.04700000	-7.09399382
-24.94053058	-51.27910613	748.17500000	-21.58852043
-24.94028083	-51.21096562	888.68100000	-10.69354558
-24.95447100	-51.16557536	758.54800000	-22.81117887
-24.98247795	-52.10136268	775.64000000	-8.93255983
-24.97913814	-52.05391237	776.59900000	-11.69362886
-24.98669895	-51.82130056	871.73000000	-1.30348921
-24.98663921	-51.75166004	985.12400000	2.02678114
-24.99477976	-51.57301862	1046.03900000	-0.11511664
-24.98945145	-51.09757500	505.47700000	-47.83947518
-24.02449825	-50.93667996	795.33400000	12.57232424
-24.01783849	-50.85639924	749.11400000	3.63053527
-24.01644860	-50.81123891	693.41700000	-5.84418274
-24.00983878	-50.75936849	596.28000000	-11.58021214
-24.01072893	-50.68678794	580.26300000	-15.96868157
-24.01313917	-50.62234744	671.83400000	-9.18023089
-24.01577933	-50.57089702	690.42600000	-8.43987637
-24.01277958	-50.50789656	701.59400000	-6.27950828
-24.01933973	-50.44184606	841.97800000	5.64297941
-24.01146992	-50.39484562	800.11300000	11.16606947
-24.01189012	-50.33198517	758.16400000	-0.14079649
-24.00789028	-50.26528463	708.35800000	-11.27644609
-24.01706052	-50.21831425	601.68000000	-23.19314769
-24.02170075	-50.14859370	714.70900000	-12.64554298
-24.00378079	-50.09436324	774.49000000	-8.58281787
-24.01642110	-50.03453278	649.53500000	-20.64783681
-24.01859126	-49.97442234	624.65000000	-25.98450175
