%LATITUDE (°) - tide free	LONGITUDE (°) - tide free	Anomalia refinada de Bouguer (mGal) - zero tide
-22.61095573	-49.88387859	-82.87952561
-22.61130273	-49.88298059	-82.67720848
-22.61164973	-49.88208258	-82.69919312
-22.61199774	-49.88118457	-82.00460453
-22.61234474	-49.88028457	-82.37891504
-22.61269075	-49.87939056	-82.23014133
-22.61303975	-49.87849056	-82.34058660
-22.61338576	-49.87759155	-82.14484449
-22.61373276	-49.87669555	-82.05464603
-22.61407977	-49.87579754	-81.65350857
-22.61442677	-49.87489854	-81.93085486
-22.61477378	-49.87399953	-81.80811862
-22.61512178	-49.87310253	-81.65436977
-22.61546978	-49.87220352	-81.01003769
-22.61650980	-49.86950950	-81.37273967
-22.61685680	-49.86861150	-81.71138008
-22.61720381	-49.86771449	-81.78639021
-22.61789981	-49.86591748	-81.79335813
-22.61816782	-49.86524148	-80.09456433
-22.61860182	-49.86411747	-81.15544755
-22.61894883	-49.86321646	-81.60259264
-22.61928783	-49.86232346	-81.99013322
-22.61963584	-49.86142545	-82.21579697
-22.61998284	-49.86052844	-82.56817562
-22.62032884	-49.85963044	-82.81138335
-22.62067685	-49.85873043	-82.71516235
-22.62102285	-49.85783243	-83.02728922
-22.62136985	-49.85693342	-83.10104534
-22.62171786	-49.85603641	-83.66174945
-22.62206786	-49.85513841	-83.56974683
-22.62241387	-49.85424140	-83.94812644
-22.62310788	-49.85244339	-84.03337454
-22.62345488	-49.85154738	-83.61158465
-22.62547989	-49.85148439	-83.65173451
-22.62582789	-49.85059039	-83.04611389
-22.62618190	-49.84968838	-82.82100343
-22.62484790	-49.84795036	-83.56786047
-22.62519390	-49.84704836	-84.13743461
-22.62554190	-49.84615535	-83.84997183
-22.62588691	-49.84525534	-83.93825926
-22.62623491	-49.84435934	-84.12905912
-22.62658192	-49.84345933	-83.83473053
-22.62727693	-49.84166332	-84.42228151
-22.62762193	-49.84076231	-84.46575360
-22.62797093	-49.83986431	-84.71512712
-22.62831694	-49.83896730	-84.05457472
-22.62865994	-49.83807030	-84.84999236
-22.62900595	-49.83717129	-84.99830985
-22.62935295	-49.83627329	-84.98477066
-22.62969996	-49.83537628	-84.63148362
-22.63004596	-49.83447728	-84.39751566
-22.63057297	-49.83312827	-84.59317162
-22.63091897	-49.83223226	-84.65773084
-22.63126798	-49.83133326	-84.38991365
-22.63161198	-49.83042925	-83.99424100
-22.63195698	-49.82953824	-84.77122921
-22.63230299	-49.82863724	-85.06306335
-22.63264799	-49.82774023	-85.10773361
-22.63299600	-49.82684322	-84.41557485
-22.63334200	-49.82594222	-84.72901528
-22.63369001	-49.82504621	-83.85976129
-22.63403901	-49.82414921	-84.26009218
-22.63464602	-49.82258220	-83.83896309
-22.63499402	-49.82168119	-83.55163799
-22.63534103	-49.82078319	-84.02089854
-22.63568803	-49.81988718	-83.55051507
-22.63603204	-49.81898118	-84.16841423
-22.63637704	-49.81808317	-84.45973989
-22.63672604	-49.81718416	-83.87956677
-22.63707205	-49.81628616	-84.46709235
-22.63741905	-49.81538615	-84.61821397
-22.63811406	-49.81359114	-83.88109345
-22.63846106	-49.81269213	-84.69690034
-22.63880707	-49.81179313	-84.57710366
-22.63915507	-49.81089512	-83.95159289
-22.63949908	-49.80999812	-84.76963484
-22.63984708	-49.80909911	-84.76068292
-22.64019408	-49.80820011	-84.73414069
-22.64054109	-49.80730910	-83.88275564
-22.64097609	-49.80617809	-83.39312219
-22.64132010	-49.80527909	-85.01659939
-22.64166910	-49.80438108	-85.15803309
-22.64201510	-49.80348307	-85.15187028
-22.64236211	-49.80258707	-85.04435088
-22.64271011	-49.80168706	-85.19423835
-22.64305612	-49.80079006	-85.03505168
-22.64340112	-49.79988905	-85.35792912
-22.64375012	-49.79898904	-85.41325999
-22.64409613	-49.79809204	-85.77678603
-22.64444413	-49.79719403	-85.20481363
-22.64478814	-49.79629502	-85.99521325
-22.64513514	-49.79539602	-86.33316401
-22.64548214	-49.79449901	-85.80450165
-22.64652316	-49.79180399	-86.36374439
-22.64687016	-49.79090299	-85.89078168
-22.64721516	-49.79000598	-86.19240812
-22.64756217	-49.78910798	-85.58104178
-22.64782317	-49.78843297	-85.85192483
-22.65007820	-49.78259294	-85.03276366
-22.65042321	-49.78169293	-85.66564075
-22.65077121	-49.78079593	-85.09649798
-22.65111721	-49.77989692	-85.60699674
-22.65146422	-49.77899891	-85.39284995
-22.65180922	-49.77809891	-85.82529288
-22.65215822	-49.77720090	-85.92199329
-22.65250323	-49.77630289	-85.84649775
-22.65311024	-49.77473088	-85.87714977
-22.65813430	-49.76170580	-85.65732404
-22.65848130	-49.76080779	-85.77141690
-22.65882730	-49.75990679	-86.35173891
-22.65952231	-49.75810577	-86.38225054
-22.65987032	-49.75720677	-86.16177474
-22.66021532	-49.75630776	-86.15245875
-22.66056133	-49.75540976	-85.92886120
-22.66090733	-49.75450975	-86.20322661
-22.66125333	-49.75361075	-85.75691040
-22.66159934	-49.75271674	-86.27192924
-22.66194534	-49.75181573	-86.04725399
-22.66263735	-49.75002072	-85.67768670
-22.66298435	-49.74912072	-85.82619052
-22.66332936	-49.74822571	-84.92659317
-22.66367736	-49.74732571	-85.94417625
-22.66402337	-49.74642670	-86.68361720
-22.66436837	-49.74552769	-85.56298597
-22.66506338	-49.74373068	-85.92753814
-22.66540739	-49.74283268	-86.06910172
-22.66575439	-49.74193267	-85.92328972
-22.66610139	-49.74103367	-85.92924869
-22.66644640	-49.74013466	-85.28894453
-22.66679440	-49.73923766	-85.68656381
-22.66713841	-49.73833665	-85.67284642
-22.66748641	-49.73743764	-85.18699998
-22.66783442	-49.73653864	-85.55112054
-22.66818042	-49.73564063	-85.51643998
-22.66852642	-49.73474362	-85.52882974
-22.66887143	-49.73384262	-85.77229724
-22.66921843	-49.73294461	-85.43635756
-22.66956544	-49.73204561	-85.38900376
-22.66991144	-49.73114660	-85.39716101
-22.67060445	-49.72934959	-85.64297714
-22.67095145	-49.72844958	-84.93599072
-22.67129646	-49.72755258	-85.12120363
-22.67164446	-49.72665257	-85.32116378
-22.67199047	-49.72575157	-84.98047333
-22.67231847	-49.72481856	-85.38500061
-22.67268647	-49.72396456	-85.35314933
-22.67302448	-49.72305555	-85.45896315
-22.67336648	-49.72216454	-85.26670618
-22.67372549	-49.72126054	-85.05242652
-22.67441149	-49.71946252	-84.51509062
-22.67477050	-49.71855852	-84.31352065
-22.67513350	-49.71765151	-84.75644017
-22.67543951	-49.71673951	-84.82734697
-22.67579151	-49.71585050	-84.78755533
-22.67614451	-49.71496149	-84.96541203
-22.67649052	-49.71406649	-85.00290636
-22.67683852	-49.71316648	-85.05597120
-22.67718153	-49.71227248	-85.08502990
-22.67752753	-49.71137247	-85.16234622
-22.67787653	-49.71047246	-85.15635651
-22.67822154	-49.70957546	-85.36216533
-22.67891454	-49.70777544	-84.96084380
-22.67926555	-49.70687644	-84.90585474
-22.67961355	-49.70597543	-84.92072036
-22.67995656	-49.70507943	-84.86162143
-22.68030456	-49.70417942	-83.47596029
-22.68064857	-49.70328242	-84.36745450
-22.68099457	-49.70238441	-84.77480269
-22.68134057	-49.70148340	-83.35145718
-22.68168658	-49.70058440	-85.07532412
-22.68237859	-49.69878639	-84.43661383
-22.68289759	-49.69743638	-84.20966314
-22.68324260	-49.69653937	-85.28475130
-22.68358760	-49.69564037	-84.83536970
-22.68393461	-49.69473936	-84.06139105
-22.68428061	-49.69384236	-84.76416344
-22.68462662	-49.69294235	-84.29167046
-22.68488362	-49.69226634	-84.45010231
-22.68514562	-49.69159434	-84.32184975
-22.68549062	-49.69069633	-84.52856637
-22.68583663	-49.68979333	-84.77604342
-22.68618063	-49.68889732	-85.18784474
-22.68652964	-49.68799731	-83.74851969
-22.68687564	-49.68709931	-85.60970315
-22.68722364	-49.68619830	-85.51722385
-22.68756865	-49.68529929	-85.85806635
-22.68791365	-49.68440129	-85.88645293
-22.68825965	-49.68350128	-86.15587941
-22.68860666	-49.68260328	-86.37626112
-22.68895266	-49.68170427	-86.42268219
-22.68929767	-49.68080626	-86.22333185
-22.68999167	-49.67900725	-86.41655246
-22.69068268	-49.67720924	-86.30049566
-22.69172169	-49.67451222	-86.49542153
-22.69206670	-49.67361222	-85.75691495
-22.69241270	-49.67271321	-86.34067526
-22.69275771	-49.67181521	-86.01133444
-22.69310471	-49.67091520	-85.94787040
-22.69344972	-49.67001619	-85.93992260
-22.69379572	-49.66911719	-85.72673410
-22.69414173	-49.66821818	-85.51705502
-22.69448773	-49.66732018	-84.99768516
-22.69483473	-49.66642017	-85.62024343
-22.69518074	-49.66552116	-85.63129705
-22.69552674	-49.66462116	-85.75424497
-22.69587175	-49.66372215	-85.81208757
-22.69621675	-49.66282315	-85.66953347
-22.69691176	-49.66102513	-85.26847221
-22.69725476	-49.66012613	-85.84997535
-22.69794777	-49.65832712	-85.43519006
-22.69829377	-49.65742911	-84.82309927
-22.69864078	-49.65652911	-85.44875034
-22.69898578	-49.65563110	-85.86020912
-22.69933179	-49.65472909	-86.22949933
-22.69967779	-49.65383109	-86.33085168
-22.70036880	-49.65203207	-86.48716936
-22.70071580	-49.65113207	-86.22480716
-22.70106181	-49.65023506	-84.83735621
-22.70140681	-49.64933506	-86.14808656
-22.70175282	-49.64843505	-85.62476258
-22.70244483	-49.64663704	-84.93555975
-22.70278983	-49.64574004	-85.54631606
-22.70313483	-49.64483903	-85.69156127
-22.70348084	-49.64393902	-86.07589940
-22.70382784	-49.64304202	-85.91950871
-22.70417185	-49.64214201	-85.24535575
-22.70452085	-49.64124201	-85.53987019
-22.70486386	-49.64034300	-85.27586894
-22.70521086	-49.63944400	-85.44585626
-22.70555586	-49.63854499	-85.20547231
-22.70590287	-49.63764698	-85.29807746
-22.70641988	-49.63629698	-85.31300132
-22.70676688	-49.63539697	-85.28735137
-22.70711188	-49.63449596	-85.13332636
-22.70745789	-49.63359996	-85.08379363
-22.70780389	-49.63269895	-85.51309429
-22.70814990	-49.63180095	-85.49306012
-22.70883990	-49.63000193	-85.00093666
-22.70918591	-49.62910093	-85.42128895
-22.70953391	-49.62820392	-85.23986146
-22.70987892	-49.62730392	-85.03151816
-22.71022692	-49.62640491	-85.48049498
-22.71057293	-49.62550391	-85.47913267
-22.71091193	-49.62460490	-85.45921070
-22.71126194	-49.62370589	-85.42567138
-22.71160794	-49.62280589	-84.57246543
-22.71203194	-49.62194988	-85.16719937
-22.71237095	-49.62131688	-85.14013780
-22.71282495	-49.62047488	-85.13655108
-22.71338896	-49.61942187	-84.19600907
-22.71643999	-49.61372183	-85.42293948
-22.71689299	-49.61288083	-85.14076384
-22.71734600	-49.61204082	-85.01051940
-22.71779900	-49.61119982	-85.06456341
-22.71825300	-49.61035681	-85.23175009
-22.71938902	-49.60825080	-85.91041337
-22.72029702	-49.60656879	-84.66462732
-22.72075003	-49.60572778	-85.82914214
-22.72119903	-49.60488378	-86.02882883
-22.72143304	-49.60369677	-85.30751915
-22.72158504	-49.60273876	-85.94901685
-22.72173604	-49.60177876	-86.58535869
-22.72188805	-49.60081975	-86.67692945
-22.72203805	-49.59985974	-86.05431824
-22.72219105	-49.59890073	-85.97154154
-22.72234206	-49.59793873	-87.03727369
-22.72249306	-49.59698072	-86.91674327
-22.72264407	-49.59602171	-86.57580213
-22.72279607	-49.59506171	-86.51961703
-22.72294907	-49.59410170	-85.69451379
-22.72307208	-49.59335170	-85.93916548
-22.72327608	-49.59243969	-86.19197959
-22.72362008	-49.59154168	-83.67161825
-22.72396709	-49.59064268	-86.07614224
-22.72431409	-49.58974267	-86.54887612
-22.72465810	-49.58884366	-85.80531777
-22.72500310	-49.58794166	-86.62376662
-22.72534810	-49.58704565	-86.75484816
-22.72569311	-49.58614365	-86.02197470
-22.72603811	-49.58524664	-86.86600796
-22.72629311	-49.58431163	-86.93898916
-22.72675712	-49.58242962	-87.14915927
-22.72699213	-49.58149161	-85.97158698
-22.72745813	-49.57960860	-87.21961400
-22.72769214	-49.57866859	-86.30664315
-22.72792614	-49.57772958	-87.17709410
-22.72815714	-49.57678658	-87.31125968
-22.72839015	-49.57584757	-87.37515019
-22.72862415	-49.57490756	-86.90733582
-22.72885815	-49.57396256	-87.51022220
-22.72908916	-49.57302555	-87.54600770
-22.72955616	-49.57114354	-87.43958508
-22.72987717	-49.57023553	-87.29548272
-22.73023617	-49.56934053	-87.33994874
-22.73059118	-49.56844752	-86.79055344
-22.73094818	-49.56755351	-86.44398798
-22.73130519	-49.56665951	-87.01112663
-22.73166219	-49.56576250	-86.13822225
-22.73202120	-49.56487050	-86.98881710
-22.73237620	-49.56397449	-85.88301887
-22.73282121	-49.56285149	-86.46110086
-22.73318021	-49.56196048	-86.55755786
-22.73353621	-49.56106647	-85.86491588
-22.73389122	-49.56017347	-86.65858374
-22.73424822	-49.55927846	-86.22212841
-22.73460622	-49.55838345	-86.82750079
-22.73496223	-49.55749045	-86.09490808
-22.73537523	-49.55662444	-86.45045246
-22.73585224	-49.55579944	-86.43453394
-22.73632724	-49.55497143	-86.74982279
-22.73680324	-49.55414343	-87.02351421
-22.73728125	-49.55331742	-86.49814804
-22.73844426	-49.55068640	-86.92175388
-22.73879527	-49.54979040	-86.19457269
-22.73914627	-49.54889239	-86.70495660
-22.73949928	-49.54799639	-86.56687618
-22.73985028	-49.54709938	-85.70986716
-22.74020028	-49.54620338	-85.87263784
-22.74055329	-49.54530437	-86.04156235
-22.74090229	-49.54440837	-86.08481961
-22.74125430	-49.54351036	-85.38540611
-22.74160730	-49.54261335	-85.48905199
-22.74196031	-49.54171735	-85.77597543
-22.74231031	-49.54082234	-85.54872585
-22.74318032	-49.53911633	-84.71654506
-22.74362132	-49.53826433	-85.59220652
-22.74406433	-49.53741432	-84.67954346
-22.74450433	-49.53656532	-85.72823175
-22.74494534	-49.53571631	-85.48351170
-22.74537734	-49.53486130	-85.68170110
-22.74572334	-49.53396230	-85.79997413
-22.74606835	-49.53306329	-85.85504026
-22.74641435	-49.53216229	-85.86453058
-22.74675936	-49.53126228	-85.91324103
-22.74710436	-49.53036327	-85.72934489
-22.74744937	-49.52946327	-85.36237476
-22.74779337	-49.52856326	-85.47047784
-22.74874238	-49.52609025	-85.55767836
-22.74908938	-49.52518924	-85.36996381
-22.74943539	-49.52429023	-85.62302714
-22.74977939	-49.52339023	-85.58061453
-22.75012440	-49.52249022	-86.01169578
-22.75047040	-49.52159121	-85.68062299
-22.75081440	-49.52069121	-85.95594835
-22.75115841	-49.51979020	-86.07539936
-22.75150541	-49.51889020	-86.46462676
-22.75184941	-49.51799119	-86.23506853
-22.75219442	-49.51709118	-86.68234963
-22.75253942	-49.51619118	-86.20948525
-22.75288443	-49.51529317	-85.53232399
-22.75322943	-49.51439117	-86.50910684
-22.75357444	-49.51349216	-86.39956987
-22.75392044	-49.51259315	-85.82814534
-22.75426644	-49.51169215	-85.19612826
-22.75461045	-49.51079214	-85.39464815
-22.75495445	-49.50989314	-85.46089901
-22.75529946	-49.50899213	-84.39786039
-22.75564546	-49.50809313	-85.05801633
-22.75599047	-49.50719312	-85.12738454
-22.75633547	-49.50629212	-85.27310517
-22.75676648	-49.50516811	-85.01968795
-22.75711048	-49.50426910	-85.56837408
-22.75745549	-49.50336710	-85.48664406
-22.75780049	-49.50246909	-85.39130056
-22.75814649	-49.50156908	-85.51008657
-22.75849050	-49.50066808	-86.24547978
-22.75883650	-49.49976807	-86.09939284
-22.75918050	-49.49886906	-86.15627241
-22.75952551	-49.49796906	-86.80016061
-22.75987251	-49.49706805	-86.68346313
-22.76021652	-49.49616805	-86.90792203
-22.76056052	-49.49527004	-87.25799932
-22.76090552	-49.49437003	-87.36213305
-22.76124953	-49.49346803	-86.90545568
-22.76159553	-49.49256902	-86.70998409
-22.76194054	-49.49167002	-86.88581089
-22.76237254	-49.49054201	-86.87296367
-22.76271555	-49.48964600	-86.13661165
-22.76306255	-49.48874400	-86.53767592
-22.76340556	-49.48784399	-86.56265281
-22.76382056	-49.48670699	-86.20486342
-22.76416557	-49.48580698	-85.95477599
-22.76451257	-49.48490797	-86.66060546
-22.76485857	-49.48400697	-85.84171377
-22.76520258	-49.48310496	-85.95154577
-22.76554658	-49.48220595	-86.36156597
-22.76587358	-49.48129695	-86.58034907
-22.76622159	-49.48040794	-86.63304937
-22.76658159	-49.47950494	-86.14222184
-22.76692660	-49.47860793	-86.64539388
-22.76727160	-49.47770792	-86.22352269
-22.76761761	-49.47680592	-85.86290021
-22.76796261	-49.47590691	-86.33103025
-22.76830561	-49.47500791	-85.52099454
-22.76865062	-49.47410490	-86.40208264
-22.76898862	-49.47321789	-86.18165355
-22.76934062	-49.47230789	-86.15674026
-22.76968663	-49.47140688	-86.42724198
-22.77003663	-49.47049888	-85.36939946
-22.77037064	-49.46960787	-86.27996292
-22.77072864	-49.46868886	-86.16605319
-22.77106864	-49.46780686	-86.49683970
-22.77210366	-49.46510484	-86.76530850
-22.77279067	-49.46330983	-86.54818978
-22.77313967	-49.46239782	-86.93551879
-22.77348667	-49.46149982	-87.02266446
-22.77417068	-49.45970580	-87.13324748
-22.77451369	-49.45880680	-87.13288328
-22.77485869	-49.45790679	-86.87248143
-22.77520270	-49.45700579	-86.76507373
-22.77554770	-49.45610578	-85.86052531
-22.77589370	-49.45520578	-86.65939498
-22.77623671	-49.45430677	-86.38183669
-22.77658271	-49.45340576	-86.45192142
-22.77692672	-49.45250476	-86.26762032
-22.77727172	-49.45160475	-85.66148876
-22.77761773	-49.45070375	-85.00086865
-22.77796173	-49.44980574	-85.26993240
-22.77830573	-49.44890373	-85.23245477
-22.77865074	-49.44800473	-85.05247044
-22.77899574	-49.44710572	-84.58945090
-22.77925475	-49.44643172	-84.53391698
-22.78192378	-49.43945167	-84.85163627
-22.78261678	-49.43766766	-84.98663878
-22.78295979	-49.43675565	-85.13488436
-22.78364980	-49.43494964	-84.94647123
-22.78399480	-49.43404964	-84.91242609
-22.78434881	-49.43316563	-85.00607108
-22.78658883	-49.42731059	-85.49409491
-22.78693284	-49.42640858	-85.66792212
-22.78727784	-49.42550858	-85.62366182
-22.78762184	-49.42460757	-85.04543370
-22.78796585	-49.42370956	-85.61708872
-22.78831185	-49.42280956	-85.32930443
-22.78865686	-49.42190955	-85.50198268
-22.78900186	-49.42100755	-85.14767964
-22.78934586	-49.42011054	-85.57036847
-22.78969087	-49.41920653	-85.72478126
-22.79003487	-49.41830553	-85.74209702
-22.79037887	-49.41740552	-85.61545128
-22.79072388	-49.41650651	-86.16175871
-22.79106888	-49.41560651	-86.51023974
-22.79141288	-49.41470650	-86.52651644
-22.79175689	-49.41380449	-86.45597599
-22.79210189	-49.41290549	-86.35634342
-22.79244490	-49.41200448	-86.13404639
-22.79313291	-49.41020347	-86.17363319
-22.79339391	-49.40952847	-85.43852048
-22.79373491	-49.40862746	-85.73458880
-22.79434192	-49.40705345	-86.11099598
-22.79468392	-49.40615345	-86.38498424
-22.79502793	-49.40525144	-86.67852180
-22.79537393	-49.40435143	-86.42603896
-22.79571894	-49.40345043	-87.31346263
-22.79606294	-49.40254842	-86.81880641
-22.79640694	-49.40165341	-86.94437859
-22.79675995	-49.40074341	-86.74681788
-22.79711495	-49.39985640	-87.36316918
-22.79743196	-49.39894240	-87.88992750
-22.79778296	-49.39803939	-87.47543844
-22.79847097	-49.39624338	-87.62904979
